Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
724,3.935761925114055,1.3679827292000128,-0.0008457487871402358,5332.0,1006.9224945950752,4.979091027326936,4.979091027326936
725,4.866329152388807,0.7622225382306905,5.4055498753944046e-05,,1067.1843799684168,31.3497692947999,113.61410963708252
726,4.287062058121423,1.3598972116425174,-0.0008062528011983382,5552.0,1400.3124207685532,4.934972871051026,4.934972871051026
727,4.9021627240249845,0.9572760163105448,-0.0002883238115334999,,1134.6401591404879,8.022466451927617,10.235553176446778
728,4.439336855373546,1.3341915044858446,-0.00042791138588892916,,1181.1998383343293,11.44680520792954,15.855125118040172
729,4.2864982666398745,1.2481329326994797,-0.0008079259557635684,5107.0,1336.1303887144595,4.92076067520086,4.92076067520086
730,4.843448602294656,1.695991593134566,-0.001732947711972379,3348.0,1399.6421787531185,4.946999910700586,4.946999910700586
731,4.739386679172852,1.3188299636938665,-0.00039826740558673016,,2207.2858290455442,7.114718487823104,8.591875535000538
732,5.717373196884651,1.3622897568959862,-0.0004195295109072034,,2948.6773577157383,51.75424521659542,87.37702555675416
733,5.300452748256047,1.8167642885824047,-0.0009083338329097664,6650.0,2677.041451197151,4.933692090298432,4.933692090298432
734,3.642921945017685,1.4464622093736657,-0.0004816535357313305,8612.0,1129.4425074559394,4.991916572901089,4.991916572901089
735,4.426075324729604,1.5308220693019612,-0.0005189197828496084,9841.0,1214.1153651876068,4.943548384631166,4.943548384631166
736,5.389294825424126,1.363002864575961,-0.0005233804998102815,8521.0,2230.21960775597,4.991427101601968,4.991427101601968
737,4.243043355828033,1.280758496072636,-0.001347252788262697,3144.0,1212.8344676305312,4.972145672410013,4.972145672410013
738,4.729266366920201,1.4186973287621043,-0.0007234834981784682,6456.0,1497.2560565976848,4.946914296216649,4.946914296216649
739,4.62712507454151,1.9654624867619839,-0.0006239121708033478,,4594.685543280875,8.820607418265418,47.349517749815476
740,4.664224704084224,1.404208255955279,-0.0010247372805019927,4383.0,1000.0,4.9121963446667465,4.9121963446667465
741,4.489753144203598,1.616897039899017,-0.0005515026867889302,9892.0,1353.5605705975534,4.991599845961485,4.991599845961485
742,3.626855768436176,1.5024000093590109,-0.0007351715070881876,6521.0,1158.1267644795569,4.978286931399454,4.978286931399454
743,4.554984205378123,1.4525039896277958,-0.000712586033173156,6959.0,1342.2792102081012,4.8927975988131385,4.8927975988131385
744,4.576820463284925,1.5272750017512091,-0.0008650173127544329,5880.0,1347.6942967303207,4.979636733034423,4.979636733034423
745,4.344671002225256,1.5936497735654718,-0.001343387098241276,4027.0,1192.5779532723748,4.900875800144265,4.900875800144265
746,4.607524871064276,1.4079422317903065,-0.0005842914194404392,8203.0,1367.340154243346,4.934830536816623,4.934830536816623
747,4.637998981674972,1.3084237839177744,-0.000405102717999032,,1605.0996669575904,18.547037291547337,22.501753211593034
748,4.718947908877958,1.0680420288878545,-0.0003474356301039127,9655.0,1044.2342078780596,4.94731378108575,4.94731378108575
749,5.49811971998758,1.855654937175228,-0.0006664919635600064,9329.0,3532.7105351228033,4.900593102604232,4.900593102604232
750,4.7353781024563055,1.604803136895748,-0.0005408486599325703,9782.0,1063.0006230397767,4.90534427504851,4.90534427504851
751,4.4448282790149465,1.6145697161746657,-0.0009038785246257944,6064.0,1775.519303446882,4.978229502857183,4.978229502857183
752,4.954161788155625,1.3015616298168464,-0.0004016802686284174,9685.0,1000.0,4.911912994123035,4.911912994123035
753,4.80139217755922,1.495853880863632,-0.0009358664311479534,5421.0,1469.8478937579716,4.981963843566073,4.981963843566073
754,4.642094747098281,1.6240600083214807,-0.0005395022682189854,,3088.198824004085,6.249808067719335,11.171795821633845
755,4.555610184653499,1.559404674952089,-0.0008555719335858584,6138.0,1050.7777980411433,4.89082245118827,4.89082245118827
756,4.729764758733908,1.4251194959986633,-0.00136417554104001,3566.0,1112.1493508154954,4.905514066610561,4.905514066610561
757,4.90793709829853,1.3258514766535883,-0.00046175310517420135,9224.0,1790.2043730339433,4.916561706364476,4.916561706364476
758,4.34801888328541,1.4019980163578352,-0.000758484474788003,6331.0,1063.0006230397764,4.986851433071857,4.986851433071857
759,5.2333548142182575,1.6377973201483733,-0.000846634787494489,6521.0,2140.8651401406573,4.978286931399402,4.978286931399402
760,5.080912909291433,1.5303123813344872,-0.0006627598624652542,7103.0,1277.422259305271,4.938475352531569,4.938475352531569
761,5.102446982773489,1.5671723422124262,-0.0007293018432202251,7141.0,1320.119606216431,4.893757244771132,4.893757244771132
762,4.818422612648039,1.5351265868167332,-0.0014650683283620944,3593.0,1248.6681581936466,4.9817339637102735,4.9817339637102735
763,4.165289762715921,1.449568967465335,-0.0006834312270265479,7057.0,1150.9412256749156,4.993154867941647,4.993154867941647
764,4.377688637224284,1.7263097761714397,-0.0011393374364666636,5142.0,2037.6567542597004,4.987656912342883,4.987656912342883
765,4.173427452961652,1.399588745907403,-0.00071576426445857,6646.0,1361.4455708047672,4.938418383247893,4.938418383247893
766,4.547173252757513,1.1732692703676746,-0.0004957020493773702,7566.0,1067.0797395728302,4.93144441602017,4.93144441602017
767,4.394631307247456,1.3900898701156954,-0.0005530866063110289,8337.0,1072.8192884521213,4.992838062434664,4.992838062434664
768,4.827362495236509,0.7553638283530458,-0.0002303624513508495,,1081.0686746581125,27.255191747846975,34.85577246240387
769,6.038890782614238,0.9057913221078788,-0.00023991006675852321,,1741.2789075620497,26.997024704421307,30.567308879569143
770,5.3720293771351475,1.4845265519733861,-0.0009299412025365847,5358.0,1867.2804023196193,4.9481985094385355,4.9481985094385355
771,4.5005406638410586,1.3662053499662163,-0.0007636865790485786,5965.0,1046.3384373797405,4.987282922688105,4.987282922688105
772,3.7519642933332182,1.2924377778550775,-0.0005707145393391311,7645.0,1000.0,4.946115396654931,4.946115396654931
773,4.742513026793507,1.6326076890560355,-0.0005963845870787441,9065.0,1895.75756459248,4.996756284333696,4.996756284333696
774,5.209336379137475,1.7313555321682983,-0.0005772597601383677,,3727.993839234711,9.713101445413443,18.079531817952674
775,4.475903287035412,1.4786435434308045,-0.0011955894383618077,4228.0,1122.6421360525994,4.9875418397415485,4.9875418397415485
776,3.8176958891134114,1.249437302315919,-0.0004319040012187395,9263.0,1339.7111940849195,4.978631516565599,4.978631516565599
777,4.709389628189589,1.6105463713840438,-0.0021759540370594774,2535.0,1397.7704321875544,4.935542222506357,4.935542222506357
778,4.955703863411007,1.3497149085119242,-0.0007031567641001572,6236.0,1140.5194031321978,4.991139207620779,4.991139207620779
779,3.7811675743498228,1.2804300957380126,-0.00047387694578547405,8662.0,1012.6246376854767,4.932525442585764,4.932525442585764
780,4.365486649883807,1.3050028683945127,-0.001153487517031766,3837.0,1155.7977240683047,4.909307125932693,4.909307125932693
781,4.48797468707614,1.6805579040652157,-0.0009571005471130723,5995.0,1545.6242731098666,4.951596134244646,4.951596134244646
782,5.985234505241812,1.744125195493933,-0.000566587272395143,,7923.337035417055,17.807949749120162,22.501753211593055
783,4.494184909478949,1.7494438532114323,-0.00135442778904985,4345.0,1156.3511970971792,4.957082944981035,4.957082944981035
784,5.001085639461777,1.3456307820528763,-0.0006141321449935094,7382.0,1384.059351718746,4.932838421136985,4.932838421136985
785,4.430491111093109,1.546183223558953,-0.0008343005705954984,6195.0,1000.0,4.931273753460391,4.931273753460391
786,5.63561693527115,1.742535828968024,-0.0005870497328262896,9578.0,2277.106562045055,4.930278299804826,4.930278299804826
787,5.116831718027774,1.5044028067015822,-0.0007962911692335948,6141.0,1316.0596778768652,4.995430668866645,4.995430668866645
788,5.446085435583393,1.4665210155632644,-0.0007664058971186577,6062.0,1586.9364494049144,4.980613411134514,4.980613411134514
789,4.200765370250688,1.5846578601632426,-0.000944282197252307,5722.0,1131.0527939953975,4.95013972375488,4.95013972375488
790,4.577487119525995,1.5805375120760587,-0.000831995151588184,6466.0,1280.1735941382876,4.9350867307806805,4.9350867307806805
791,3.9359839472238134,1.4140900207981213,-0.0007368226299902542,6478.0,1066.5689952098764,4.920930973921855,4.920930973921855
792,4.187731505709507,1.4845605277365195,-0.0005261845285563152,9022.0,1415.7107207537736,4.939187537308975,4.939187537308975
793,4.988821418942901,1.0724923758630767,-0.00035635561990965175,,1196.8021863299539,14.220811444071828,18.888306238121796
