Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
893,7.020299367,0.647759295,0.000117159,,8140.274939,318.6308177,3797.498336
894,5.580768917,0.627842901,-0.005794851,297,1210,92.29599818,92.29599818
895,5.73352015,0.46222794,-0.002870315,277,1000,92.29599818,92.29599818
896,6.379312224,0.665695643,-0.001313745,,3138.428377,163.5079908,217.6291358
897,6.127595339,0.548767177,-0.002500146,495,1771.561,92.29599818,92.29599818
898,6.351198576,0.605143359,-0.00178731,765,2357.947691,92.29599818,92.29599818
899,8.389300132,0.991061573,0.002883417,,41144.77779,620.9213231,6727.499949
900,6.660673998,0.757591124,-0.005009246,367,2357.947691,92.29599818,92.29599818
901,7.466857553,0.857204586,0.001264708,,25547.66986,217.6291358,1464.1
902,5.961194376,0.690556885,-0.02219149,101,1000,92.29599818,92.29599818
903,6.542510674,0.823168874,-0.002297354,,6115.909045,111.6781578,263.3312543
904,9.997100028,1.639592306,0.005436042,,368422.7838,909.0909091,171871.9477
905,8.370066709,0.672363857,0.000844706,,19194.3425,909.0909091,4594.972986
906,6.247224484,0.97981308,-0.006057042,487,3138.428377,92.29599818,92.29599818
907,9.347924398,1.304442433,0.003683857,,251637.7186,683.0134554,117390.8529
908,5.819019764,0.581057319,-0.009193292,207,1000,92.29599818,92.29599818
909,8.924408234,1.012241446,0.001867313,,66264.07608,826.446281,54763.69924
910,6.280479091,0.576331518,-0.000521776,,1948.7171,122.8459736,179.8587899
911,5.694951712,0.520192881,-0.005958716,257,1000,92.29599818,92.29599818
912,6.999161645,0.882870266,0.001866948,,13109.99419,217.6291358,2593.74246
913,6.124055151,0.621090711,-0.00719878,273,1331,92.29599818,92.29599818
914,7.482282377,0.816057241,0.001522338,,13109.99419,385.5432894,826.446281
915,6.237009889,0.879484174,-0.018257546,159,2143.58881,92.29599818,92.29599818
916,8.417293332,1.013075038,0.000930981,,37404.34344,751.3148009,1000
917,8.28722969,1.196793326,0.003271016,,45259.25557,385.5432894,2593.74246
918,6.134443138,0.626711265,-0.011500999,175,1331,92.29599818,92.29599818
919,5.829537821,0.625114516,-0.002757834,565,1610.51,92.29599818,92.29599818
920,5.820513228,0.56273333,-0.002434682,539,1100,92.29599818,92.29599818
921,9.69507816,1.245009268,0.00387711,,189059.1425,826.446281,142042.932
922,6.136155719,0.536165994,-0.001215815,553,1610.51,92.29599818,92.29599818
923,8.25809391,1.019157162,0.003089339,,28102.43685,683.0134554,9849.732676
924,9.12493095,1.021114671,0.002574854,,60240.06916,751.3148009,21113.77675
925,5.823986299,0.575241738,-0.014513543,123,1100,92.29599818,92.29599818
926,5.878154521,0.837346064,-0.008813621,303,1331,92.29599818,92.29599818
927,5.957443592,0.611956215,-0.001580425,853,1948.7171,92.29599818,92.29599818
928,6.705328264,1.097963059,-0.003052076,,6115.909045,111.6781578,263.3312543
929,8.093181591,1.106852355,0.003405503,,28102.43685,350.4938995,17449.40227
930,7.290070925,0.989267123,-0.003670687,531,6727.499949,92.29599818,92.29599818
931,5.642853036,0.691230501,-0.033113013,69,1000,92.29599818,92.29599818
932,6.064275915,0.523774513,-0.002275124,605,1210,92.29599818,92.29599818
933,6.012407663,0.673500716,-0.006560062,301,1331,92.29599818,92.29599818
934,8.298465055,0.639366412,0.000392381,,17449.40227,751.3148009,9849.732676
935,7.179498789,0.917269246,0.002790113,,10834.70594,263.3312543,4594.972986
936,6.860909516,0.828894739,0.00146296,,4594.972986,148.643628,1210
937,6.476685093,0.636072841,-0.002459818,525,2357.947691,92.29599818,92.29599818
938,10.3042635,2.289402597,0.006803181,,652683.4354,217.6291358,142042.932
939,10.3831015,2.573960041,0.008722836,,2478564.26,385.5432894,1692892.739
940,8.6932263,0.849247332,0.002191365,,34003.94859,751.3148009,17449.40227
